697	1492
151	1493
2061	1494
1365	1495
9152	1496
131	1497
429	1498
2423	1499
5426	1500
6251	1501
5635	1502
3959	1503
397	1504
10123	1505
16390	1506
6586	1507
1371	1508
2510	1509
464	1510
75	1511
2019	1512
3395	1513
4506	1514
6431	1515
5413	1516
3849	1517
9869	1518
5071	1519
3858	1520
267	1521
1895	1522
1399	1523
1533	1524
161	1525
4022	1526
134	1527
4154	1528
7471	1529
6603	1530
1474	1531
6468	1532
1921	1533
2696	1534
1201	1535
1962	1536
841	1537
117	1538
1992	1539
1628	1540
2309	1541
267	1542
1628	1543
3790	1544
2676	1545
34	1546
1758	1547
10875	1548
4154	1549
8108	1550
3894	1551
3495	1552
14788	1553
267	1554
2750	1555
19698	1556
75	1557
85	1558
10684	1559
7362	1560
2321	1561
3595	1562
206	1563
254	1564
1169	1565
935	1566
6914	1567
4067	1568
6108	1569
5279	1570
372	1571
3354	1572
1723	1573
1962	1574
5723	1575
4363	1576
2596	1577
246	1578
2238	1579
3334	1580
2698	1581
7244	1582
9247	1583
3595	1584
1707	1585
1474	1586
1467	1587
12831	1588
5584	1589
2698	1590
7467	1591
7612	1592
4182	1593
11649	1594
4544	1595
6022	1596
764	1597
1707	1598
2920	1599
1372	1600
956	1601
7550	1602
4506	1603
9589	1604
97	1605
6564	1606
4244	1607
1895	1608
3310	1609
957	1610
4067	1611
85	1612
3979	1613
459	1614
2624	1615
6914	1616
8047	1617
4881	1618
64	1619
6689	1620
10620	1621
1474	1622
4182	1623
2399	1624
34	1625
252	1626
9589	1627
11111	1628
1372	1629
500	1630
6931	1631
3354	1632
267	1633
267	1634
2698	1635
2930	1636
2229	1637
733	1638
500	1639
4154	1640
4303	1641
8846	1642
6431	1643
183	1644
7666	1645
3858	1646
6958	1647
5953	1648
206	1649
267	1650
5705	1651
4580	1652
9323	1653
4580	1654
4435	1655
5170	1656
2920	1657
5820	1658
285	1659
267	1660
3489	1661
13363	1662
6821	1663
4542	1664
270	1665
8760	1666
4580	1667
7920	1668
12126	1669
1950	1670
9703	1671
1298	1672
2799	1673
454	1674
4844	1675
1921	1676
3214	1677
2790	1678
11806	1679
13204	1680
2019	1681
8561	1682
841	1683
9448	1684
899	1685
2168	1686
5630	1687
75	1688
2201	1689
949	1690
1976	1691
67	1692
459	1693
899	1694
9231	1695
141	1696
841	1697
841	1698
454	1699
197	1700
5309	1701
727	1702
6931	1703
1363	1704
285	1705
5488	1706
2519	1707
1294	1708
110	1709
64	1710
841	1711
3541	1712
6735	1713
267	1714
6423	1715
1399	1716
9247	1717
9589	1718
98	1719
957	1720
6604	1721
1675	1722
1290	1723
7920	1724
5271	1725
6931	1726
6167	1727
2519	1728
1290	1729
4141	1730
206	1731
396	1732
500	1733
47	1734
11	1735
8889	1736
3902	1737
3770	1738
5903	1739
432	1740
3858	1741
1679	1742
8733	1743
841	1744
841	1745
7073	1746
8561	1747
4435	1748
2423	1749
2063	1750
4367	1751
254	1752
3353	1753
98	1754
5071	1755
1169	1756
121	1757
267	1758
75	1759
7177	1760
85	1761
18091	1762
2698	1763
5582	1764
2215	1765
375	1766
85	1767
84	1768
526	1769
3018	1770
7948	1771
18436	1772
526	1773
1533	1774
6757	1775
3253	1776
733	1777
756	1778
9227	1779
7260	1780
34	1781
16106	1782
34	1783
8996	1784
1399	1785
521	1786
2645	1787
64	1788
1676	1789
1201	1790
8060	1791
85	1792
606	1793
8344	1794
11	1795
3381	1796
5818	1797
8561	1798
6738	1799
2744	1800
1201	1801
4217	1802
93	1803
4511	1804
9029	1805
538	1806
8459	1807
2019	1808
197	1809
811	1810
3032	1811
7410	1812
3541	1813
3541	1814
896	1815
5071	1816
9978	1817
4158	1818
1962	1819
2519	1820
526	1821
956	1822
12743	1823
211	1824
3495	1825
6352	1826
1951	1827
12281	1828
408	1829
7135	1830
6631	1831
9856	1832
375	1833
2234	1834
949	1835
2043	1836
1679	1837
10438	1838
1703	1839
3381	1840
1474	1841
4973	1842
161	1843
733	1844
6625	1845
4675	1846
1962	1847
3760	1848
11669	1849
8303	1850
4362	1851
4835	1852
454	1853
538	1854
3240	1855
7244	1856
2872	1857
8303	1858
1813	1859
10438	1860
1679	1861
7781	1862
6453	1863
6633	1864
14816	1865
375	1866
6031	1867
8407	1868
733	1869
2388	1870
5580	1871
9988	1872
3331	1873
2145	1874
7285	1875
7052	1876
3287	1877
1495	1878
956	1879
6757	1880
3331	1881
10905	1882
4141	1883
1664	1884
2080	1885
85	1886
9227	1887
3294	1888
7012	1889
3374	1890
899	1891
4844	1892
12068	1893
733	1894
538	1895
3490	1896
3495	1897
412	1898
4937	1899
9866	1900
210	1901
811	1902
538	1903
121	1904
2019	1905
272	1906
4364	1907
727	1908
3318	1909
256	1910
4294	1911
2744	1912
949	1913
9004	1914
1997	1915
3401	1916
7154	1917
6108	1918
2388	1919
8026	1920
2888	1921
2201	1922
183	1923
183	1924
1563	1925
183	1926
4350	1927
2167	1928
12667	1929
203	1930
203	1931
4491	1932
3468	1933
34	1934
8195	1935
3061	1936
2080	1937
538	1938
1776	1939
841	1940
4184	1941
6108	1942
12394	1943
5917	1944
88	1945
459	1946
5448	1947
34	1948
2167	1949
6004	1950
10905	1951
197	1952
197	1953
252	1954
34	1955
2942	1956
4837	1957
4804	1958
3305	1959
9229	1960
397	1961
12194	1962
4903	1963
1298	1964
6483	1965
7595	1966
7636	1967
1679	1968
1208	1969
3609	1970
11	1971
6158	1972
11	1973
1962	1974
7127	1975
10652	1976
12436	1977
4413	1978
9584	1979
5	1980
6914	1981
67	1982
7391	1983
6108	1984
2598	1985
3769	1986
3340	1987
14872	1988
4755	1989
5559	1990
500	1991
6604	1992
7334	1993
8422	1994
12214	1995
2604	1996
1474	1997
11	1998
11	1999
5999	2000
7244	2001
1972	2002
9902	2003
3341	2004
2888	2005
6914	2006
4460	2007
10818	2008
957	2009
7462	2010
12214	2011
1169	2012
3402	2013
7387	2014
7612	2015
3770	2016
8423	2017
5421	2018
3401	2019
11	2020
34	2021
11	2022
208	2023
11	2024
11	2025
5010	2026
12365	2027
5930	2028
1298	2029
2784	2030
3213	2031
9030	2032
526	2033
3709	2034
7127	2035
11	2036
254	2037
538	2038
733	2039
6108	2040
16956	2041
12	2042
267	2043
11	2044
14	2045
432	2046
5048	2047
1201	2048
254	2049
1696	2050
9646	2051
206	2052
12764	2053
17453	2054
3734	2055
3334	2056
4154	2057
14906	2058
1577	2059
12216	2060
4363	2061
4067	2062
11	2063
402	2064
2980	2065
75	2066
7987	2067
9083	2068
5314	2069
178	2070
375	2071
254	2072
11	2073
1675	2074
11	2075
11	2076
121	2077
13789	2078
11768	2079
3468	2080
11	2081
789	2082
2903	2083
8276	2084
2827	2085
6792	2086
2744	2087
3857	2088
526	2089
957	2090
2019	2091
3709	2092
2827	2093
5618	2094
75	2095
3115	2096
144	2097
557	2098
7310	2099
11	2100
75	2101
124	2102
4026	2103
7449	2104
6630	2105
282	2106
1492	2107
11	2108
12517	2109
6004	2110
9815	2111
10074	2112
5939	2113
1768	2114
301	2115
5175	2116
121	2117
9639	2118
1294	2119
3240	2120
714	2121
4977	2122
3290	2123
8357	2124
210	2125
7710	2126
733	2127
4707	2128
576	2129
11	2130
5213	2131
4680	2132
124	2133
11	2134
124	2135
124	2136
4041	2137
11987	2138
17340	2139
4531	2140
2125	2141
10210	2142
8391	2143
3240	2144
2327	2145
34	2146
3932	2147
6086	2148
8366	2149
4662	2150
11	2151
1271	2152
12596	2153
124	2154
10620	2155
7010	2156
375	2157
1069	2158
3665	2159
8203	2160
108	2161
5421	2162
4727	2163
124	2164
3935	2165
2953	2166
5278	2167
7387	2168
124	2169
3331	2170
10154	2171
2327	2172
11	2173
1643	2174
5968	2175
10880	2176
3061	2177
7771	2178
124	2179
459	2180
2636	2181
15519	2182
34	2183
7	2184
11	2185
7647	2186
7564	2187
3932	2188
10071	2189
1416	2190
4982	2191
17718	2192
124	2193
4501	2194
208	2195
7002	2196
947	2197
1329	2198
957	2199
16569	2200
2327	2201
459	2202
178	2203
144	2204
124	2205
11	2206
14737	2207
1169	2208
2125	2209
34	2210
285	2211
7073	2212
5194	2213
2891	2214
3932	2215
8391	2216
10379	2217
6969	2218
1950	2219
12619	2220
5770	2221
34	2222
2210	2223
206	2224
459	2225
3192	2226
7384	2227
9825	2228
6649	2229
2598	2230
3203	2231
4529	2232
1176	2233
15540	2234
20521	2235
7062	2236
12065	2237
10732	2238
2200	2239
7310	2240
3447	2241
1040	2242
1271	2243
4067	2244
237	2245
11224	2246
124	2247
237	2248
1646	2249
1475	2250
2767	2251
14144	2252
4041	2253
2802	2254
500	2255
6222	2256
500	2257
75	2258
482	2259
10732	2260
6680	2261
851	2262
134	2263
242	2264
375	2265
1891	2266
2241	2267
2926	2268
2007	2269
282	2270
5604	2271
239	2272
5373	2273
811	2274
7073	2275
17722	2276
285	2277
756	2278
2091	2279
1612	2280
3932	2281
6142	2282
2529	2283
2430	2284
1921	2285
306	2286
141	2287
2327	2288
67	2289
12805	2290
237	2291
5053	2292
1675	2293
2328	2294
6235	2295
6847	2296
8867	2297
141	2298
5131	2299
165	2300
2167	2301
5270	2302
10820	2303
2875	2304
2153	2305
165	2306
1492	2307
165	2308
5071	2309
4148	2310
141	2311
11281	2312
6719	2313
1627	2314
1070	2315
1643	2316
7920	2317
12378	2318
2546	2319
4489	2320
9078	2321
7524	2322
1472	2323
601	2324
14533	2325
12953	2326
5497	2327
13823	2328
3062	2329
2309	2330
1455	2331
2573	2332
7519	2333
8749	2334
5350	2335
20701	2336
11032	2337
4489	2338
15657	2339
2803	2340
5591	2341
3637	2342
7839	2343
3466	2344
98	2345
2888	2346
305	2347
3965	2348
3641	2349
2181	2350
121	2351
525	2352
321	2353
2488	2354
10862	2355
16619	2356
1176	2357
1021	2358
11969	2359
401	2360
321	2361
324	2362
12068	2363
8651	2364
4493	2365
4027	2366
1372	2367
14656	2368
4141	2369
7676	2370
6468	2371
1252	2372
5187	2373
4312	2374
1963	2375
6085	2376
10577	2377
6235	2378
3505	2379
3743	2380
2312	2381
10912	2382
1646	2383
2019	2384
178	2385
4511	2386
8327	2387
161	2388
1577	2389
4335	2390
19472	2391
12260	2392
178	2393
17343	2394
7025	2395
17	2396
3570	2397
10219	2398
7676	2399
2327	2400
12260	2401
141	2402
597	2403
412	2404
3669	2405
6643	2406
2933	2407
21	2408
3468	2409
4335	2410
3340	2411
9982	2412
5536	2413
8846	2414
1813	2415
11537	2416
9649	2417
733	2418
6256	2419
1826	2420
5350	2421
3240	2422
15374	2423
2345	2424
165	2425
6976	2426
206	2427
4771	2428
8846	2429
2802	2430
9024	2431
165	2432
544	2433
47	2434
141	2435
75	2436
6831	2437
5666	2438
6723	2439
1061	2440
324	2441
5682	2442
117	2443
2891	2444
12318	2445
1826	2446
10635	2447
4019	2448
7987	2449
4986	2450
206	2451
9639	2452
11549	2453
141	2454
98	2455
11238	2456
9894	2457
17961	2458
3061	2459
2933	2460
538	2461
5323	2462
98	2463
2080	2464
1294	2465
7018	2466
719	2467
4752	2468
21	2469
833	2470
4501	2471
9795	2472
6938	2473
5876	2474
2403	2475
6085	2476
8161	2477
855	2478
17145	2479
316	2480
2345	2481
18994	2482
1474	2483
2080	2484
1070	2485
6852	2486
1536	2487
321	2488
5427	2489
13949	2490
10195	2491
7366	2492
2269	2493
242	2494
1061	2495
21	2496
4761	2497
165	2498
3089	2499
14258	2500
3066	2501
5187	2502
13003	2503
1040	2504
70	2505
4755	2506
11793	2507
2920	2508
3232	2509
6890	2510
9339	2511
12281	2512
5323	2513
2327	2514
7733	2515
237	2516
3157	2517
6581	2518
10297	2519
14968	2520
6738	2521
11979	2522
4049	2523
5596	2524
12	2525
6719	2526
9004	2527
21049	2528
4761	2529
4474	2530
4529	2531
12233	2532
1169	2533
11082	2534
4726	2535
4771	2536
5416	2537
1838	2538
2349	2539
10862	2540
117	2541
5489	2542
576	2543
99	2544
7921	2545
5459	2546
5682	2547
432	2548
20058	2549
1724	2550
11464	2551
1973	2552
293	2553
1729	2554
604	2555
2080	2556
17916	2557
1498	2558
15507	2559
7450	2560
12	2561
12	2562
3017	2563
12	2564
8192	2565
7040	2566
7787	2567
276	2568
1201	2569
21	2570
3494	2571
5876	2572
5536	2573
6148	2574
11009	2575
3897	2576
5287	2577
4920	2578
3321	2579
1838	2580
4266	2581
3453	2582
3490	2583
727	2584
111	2585
2229	2586
7395	2587
15479	2588
21	2589
193	2590
117	2591
654	2592
59	2593
114	2594
1462	2595
6969	2596
141	2597
27	2598
2684	2599
9324	2600
1749	2601
21	2602
256	2603
654	2604
9828	2605
14400	2606
665	2607
12509	2608
4662	2609
9511	2610
3340	2611
13206	2612
1061	2613
9943	2614
7923	2615
5536	2616
4923	2617
654	2618
2241	2619
